"Country.Code","Country.Name","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","Spending1995","Spending1996","Spending1997","Spending1998","Spending1999","Spending2000","Spending2001","Spending2002","Spending2003","Spending2004","Spending2005","Spending2006","Spending2007","Spending2008","Spending2009","Spending2010","Spending2011","Spending2012","Spending2013","Region","IncomeGroup"
"PRY","Paraguay",64.01826829,64.22690244,64.41104878,64.57021951,64.70780488,64.83573171,64.96646341,65.10895122,65.26573171,65.43339024,65.6065122,65.77521951,65.93209756,66.07614634,66.20690244,66.32580488,66.43878049,66.5497561,66.66070732,66.77109756,66.87895122,66.98378049,67.08658537,67.18887805,67.29468293,67.411,67.53985366,67.6832439,67.84217073,68.01260976,68.19104878,68.37046341,68.55085366,68.7307561,68.91521951,69.11280488,69.32704878,69.56146341,69.81253659,70.07670732,70.34690244,70.61504878,70.87156098,71.11092683,71.32656098,71.5134878,71.67421951,71.81180488,71.92778049,72.02665854,72.11346341,111.77940765,121.08515619,122.8713636,110.5547323,108.81539624,124.08375358,106.84533672,79.45100715,70.76769839,81.84223295,83.13942292,102.21181148,135.81358248,168.70192918,187.43259565,273.04175253,353.70816247,357.67622519,394.95966662,"Latin America & Caribbean","Upper middle income"
"PSE","West Bank and Gaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.04773171,68.39197561,68.72268293,69.04436585,69.3604878,69.66756098,69.96060976,70.23360976,70.48209756,70.70604878,70.90746341,71.09034146,71.26068293,71.42397561,71.58519512,71.74887805,71.9175122,72.09156098,72.27007317,72.45304878,72.6404878,72.82943902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income"
"PSS","Pacific island small states",54.08725818,54.55077868,55.0092553,55.46125345,55.90464555,56.34130119,56.77136737,57.19449605,57.61031572,58.01959,58.42193702,58.81824352,59.20857581,59.59358842,59.97369954,60.34874691,60.71559148,61.070578,61.4093541,61.72073396,61.99419406,62.2263104,62.41933995,62.57760252,62.71509349,62.84830425,63.236386,63.17118157,63.38595208,63.69356484,63.93791382,64.25376688,64.57547752,64.89532302,65.27364384,65.51643811,65.82244289,66.12955136,66.46508707,66.73601286,67.03673458,67.32601603,67.60508068,67.87293789,68.13874495,68.37232186,68.60621374,68.83225843,69.05165434,69.26609634,69.47661826,89.0526696328649,94.847502301285,97.4577988305294,82.169837716301,89.1876086748082,94.4614997131381,88.4638037146762,90.3371188047602,102.876589703496,118.250702527793,133.770368492158,140.980571120251,154.086236723429,157.395920171485,156.194718122586,172.963746098389,179.719892403781,189.785338961068,196.127006262206,"",""
"PYF","French Polynesia",56.78463415,57.17065854,57.54607317,57.92987805,58.33119512,58.74612195,59.15680488,59.54931707,59.92514634,60.2802439,60.61304878,60.92892683,61.23919512,61.5572439,61.91036585,62.32887805,62.82426829,63.39558537,64.03246341,64.70556098,65.37760976,66.00939024,66.57263415,67.05453659,67.45187805,67.77439024,68.04995122,68.30734146,68.56173171,68.82860976,69.12078049,69.44034146,69.78456098,70.15492683,70.54421951,70.94336585,71.33904878,71.72380488,72.09339024,72.45,72.80068293,73.15263415,73.51056098,73.87031707,74.22668293,74.56995122,74.89097561,75.18517073,75.45197561,75.69339024,75.91602439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia & Pacific","High income: nonOECD"
"QAT","Qatar",62.00929268,62.77065854,63.532,64.29082927,65.04312195,65.78587805,66.51209756,67.21580488,67.88946341,68.52707317,69.12165854,69.67314634,70.18209756,70.65043902,71.08019512,71.47782927,71.84834146,72.19821951,72.5324878,72.85314634,73.16068293,73.45360976,73.73097561,73.99326829,74.242,74.47768293,74.69982927,74.91041463,75.10997561,75.2994878,75.47995122,75.65139024,75.81478049,75.97163415,76.12295122,76.26973171,76.412,76.55073171,76.68695122,76.82014634,76.95082927,77.07697561,77.20160976,77.3247561,77.44892683,77.57717073,77.711,77.84992683,77.99595122,78.14604878,78.29968293,601.55227669,640.57844912,679.43953682,635.23926655,629.20203161,651.53738854,732.28877666,833.27662774,1475.90414632,1588.63115438,1633.67701414,1625.19229509,1599.50359059,1589.88292944,1646.86005965,1496.47776144,1738.00322892,2028.81320981,2042.97202023,"Middle East & North Africa","High income: nonOECD"
"ROU","Romania",66.41587805,67.02907317,67.44107317,67.65043902,67.69785366,67.65946341,67.62690244,67.6712439,67.81443902,68.05592683,68.50414634,68.4702439,69.00560976,69.4997561,69.61390244,69.69878049,69.74195122,69.4804878,69.15317073,69.09097561,69.36829268,69.53170732,69.72634146,69.65878049,69.70682927,69.49634146,69.22682927,69.38804878,69.53073171,69.74121951,69.78439024,69.78439024,69.56341463,69.5097561,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.59427561,71.87889512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.51219512,53.28660213,52.65654401,66.32548437,69.66704014,67.53149262,72.61456341,79.1604437,96.65908781,146.69956102,191.86889785,254.21520984,293.61998421,423.149888,541.4711243,454.58238382,482.9457049,507.67805529,467.64442598,503.81493563,"Europe & Central Asia","Upper middle income"
"RUS","Russian Federation",66.59702439,67.02141463,67.33990244,67.5665122,67.71885366,67.8125122,67.86014634,67.87434146,67.86712195,68.13365854,68.37658537,68.30853659,68.29463415,68.3202439,67.72390244,67.48756098,67.37634146,67.39097561,67.11439024,67.03390244,67.26390244,67.80609756,67.65268293,67.20268293,67.85682927,69.3897561,69.44,69.46439024,69.17170732,68.90243902,68.47439024,66.87317073,64.93585366,64.46707317,65.22121951,66.19414634,66.95073171,66.78390244,66.04365854,65.34146341,65.48780488,65.08536585,65.00756098,65.42121951,65.47,66.64317073,67.49756098,67.84878049,68.60487805,68.80487805,69.00487805,113.07174231,146.6851286,194.16958788,121.42863967,77.09515438,95.95276203,118.82525218,141.85457896,167.02412303,213.04996426,276.31544484,366.71249189,488.41243088,709.07337304,636.68183454,734.71194149,894.79515448,912.73223431,956.84523025,"Europe & Central Asia","High income: nonOECD"
"RWA","Rwanda",42.5487561,42.83770732,43.11312195,43.37053659,43.60141463,43.79726829,43.95960976,44.09146341,44.19982927,44.29178049,44.37234146,44.45404878,44.55739024,44.69882927,44.92778049,45.29814634,45.81536585,46.45285366,47.16263415,47.91170732,48.66863415,49.3394878,49.79685366,49.90778049,49.33426829,47.6997561,44.9517561,41.25429268,36.92197561,32.61156098,29.12631707,27.06441463,26.76378049,28.25529268,31.23919512,35.13907317,39.17553659,42.73629268,45.57268293,47.64265854,49.13078049,50.43785366,51.86207317,53.45509756,55.1924878,56.9757561,58.64790244,60.09246341,61.28002439,62.21214634,62.92241463,9.74605015,10.33914107,12.63976302,14.09022966,10.58444254,8.7219865,8.37345434,7.7937696,12.82847894,14.09739522,18.76067285,32.25092367,37.46525409,46.1342292,50.65343816,57.89095379,64.28292492,69.89362509,70.51125166,"Sub-Saharan Africa","Low income"
"SAS","South Asia",43.10969702,43.84007161,44.57180615,45.30647074,46.02386243,46.70998416,47.35492336,47.95868167,48.52694137,49.08299621,49.65533177,50.26815181,50.93153261,51.63679518,52.3659866,53.08935702,53.77501707,54.4009704,54.95854846,55.44638582,55.86927882,56.25537391,56.61870239,56.96923864,57.31235333,57.65040265,57.98039471,58.30166776,58.61825992,58.93532101,59.25863608,59.58974834,59.93317714,60.29167982,60.66559712,61.05377304,61.45178751,61.8547445,62.25852952,62.65774191,63.05031593,63.43931387,63.82240478,64.19563654,64.55571213,64.90042118,65.22841674,65.54064285,65.83764848,66.11971662,66.388859,15.5796770725043,15.7334074512543,17.4342993389624,17.6561161996366,17.5457729458965,18.5647606845423,19.4670105881394,19.8317364733141,22.1211476322506,26.4427134681455,29.0463700060835,31.4174451462969,37.4562101800557,40.065517878794,41.3459330651138,48.706920908675,54.8170492950799,52.7589055933423,56.1959032865283,"",""
"SAU","Saudi Arabia",46.17439024,46.6945122,47.23614634,47.81126829,48.43839024,49.137,49.91512195,50.7752439,51.71387805,52.72453659,53.79721951,54.90895122,56.03621951,57.15804878,58.25692683,59.31936585,60.34136585,61.31790244,62.241,63.10514634,63.90890244,64.6602439,65.36414634,66.02353659,66.63926829,67.21317073,67.74719512,68.24429268,68.7105122,69.14897561,69.56390244,69.95743902,70.33278049,70.69392683,71.04241463,71.37963415,71.7054878,72.01880488,72.32158537,72.6147561,72.89734146,73.17085366,73.43434146,73.69029268,73.9382439,74.17863415,74.4115122,74.63787805,74.8592439,75.07560976,75.288,224.69952496,245.1294653,261.83746676,250.43064648,336.26399669,396.19778345,393.25203937,369.14517174,375.74954923,388.11074857,453.50523573,525.31135191,556.7686635,561.70896781,649.48527782,668.09923614,851.56775707,992.46922903,807.83860487,"Middle East & North Africa","High income: nonOECD"
"SDN","Sudan",48.61153659,49.02746341,49.43792683,49.84387805,50.24836585,50.65336585,51.05785366,51.45782927,51.84829268,52.22121951,52.57014634,52.88753659,53.17043902,53.41631707,53.62373171,53.79414634,53.93258537,54.04907317,54.14907317,54.24112195,54.33168293,54.42478049,54.52436585,54.63543902,54.75897561,54.89446341,55.03936585,55.18968293,55.34739024,55.51446341,55.69085366,55.87958537,56.08117073,56.29865854,56.53307317,56.78595122,57.05587805,57.34439024,57.65058537,57.978,58.3332439,58.71280488,59.11163415,59.52119512,59.92636585,60.31053659,60.66256098,60.97539024,61.24646341,61.47829268,61.67941463,20.79387394,14.49217109,16.72451103,16.99555853,14.98540024,14.98265637,16.40706047,18.20294167,22.55961407,28.85291365,34.49186743,54.49185734,84.50212948,117.70658132,113.23638691,119.87132141,120.55216203,113.31457447,114.952551,"Sub-Saharan Africa","Lower middle income"
"SEN","Senegal",38.3632439,38.446,38.4632439,38.43597561,38.39568293,38.37585366,38.41597561,38.55056098,38.80858537,39.22053659,39.80790244,40.55621951,41.44046341,42.43914634,43.5187561,44.64031707,45.76734146,46.86982927,47.92680488,48.9427561,49.93670732,50.93314634,51.93860976,52.93809756,53.90414634,54.80078049,55.59702439,56.26790244,56.80090244,57.18309756,57.4094878,57.50660976,57.51136585,57.4562439,57.37960976,57.31934146,57.30336585,57.35914634,57.5082439,57.77426829,58.17041463,58.67685366,59.26165854,59.89929268,60.54970732,61.16868293,61.72353659,62.19263415,62.56441463,62.84187805,63.04258537,22.033611,23.1425784,20.08667822,21.25211482,24.01097997,21.97763845,23.9980859,25.99764227,34.69458742,41.60080012,41.36590436,43.98256205,44.75743442,53.97885698,48.95688565,46.15929642,47.84719329,44.11699871,45.55036602,"Sub-Saharan Africa","Lower middle income"
"SGP","Singapore",66.08719512,66.4322439,66.70080488,66.91021951,67.08580488,67.25595122,67.44573171,67.67373171,67.95107317,68.27941463,68.65046341,69.04290244,69.44031707,69.83478049,70.21970732,70.59397561,70.96090244,71.32334146,71.68273171,72.04165854,72.40373171,72.77104878,73.14709756,73.53078049,73.92741463,74.33973171,74.76502439,75.19617073,75.62314634,76.0285122,76.39190244,76.70153659,76.95563415,76.29756098,76.39512195,76.74634146,77.04878049,77.4,77.55121951,78.05121951,78.35121951,78.69512195,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.89268293,740.80353525,771.75229152,766.38592921,712.30234734,635.50111786,661.79780705,525.70544586,632.04375502,826.25073086,826.28189333,1057.77255356,1166.63835866,1308.62435955,1545.71870048,1650.53860437,1833.32785055,2081.40879082,2287.0646839,2507.4339282,"East Asia & Pacific","High income: nonOECD"
"SLB","Solomon Islands",49.88170732,50.38170732,50.88170732,51.38170732,51.88170732,52.38170732,52.88170732,53.38170732,53.88170732,54.38770732,54.90668293,55.43863415,55.97709756,56.51056098,57.03053659,57.52902439,57.98956098,58.38965854,58.70736585,58.89073171,58.88336585,58.6787561,58.30139024,57.79468293,57.24504878,56.75385366,56.41097561,56.27729268,56.37773171,56.7047561,57.21385366,57.82112195,58.45458537,59.08373171,59.69595122,60.29658537,60.90860976,61.54363415,62.19087805,62.83673171,63.46560976,64.06236585,64.61409756,65.11287805,65.5534878,65.93512195,66.26780488,66.56221951,66.82568293,67.06665854,67.29221951,46.93884135,46.19142675,49.08999241,42.57344684,45.71640398,48.12268204,60.92367741,47.84744523,44.75884891,46.21528017,69.09626806,63.30813485,67.10613417,71.92748904,91.48676927,94.87137565,81.45231295,100.65400259,100.27319737,"East Asia & Pacific","Lower middle income"
"SLE","Sierra Leone",30.54043902,30.75278049,30.97756098,31.23039024,31.54263415,31.94821951,32.46282927,33.08695122,33.81039024,34.60909756,35.45190244,36.2952439,37.09973171,37.83678049,38.49307317,39.06802439,39.57226829,40.01226829,40.37673171,40.6502439,40.81770732,40.87036585,40.80695122,40.62831707,40.32480488,39.88626829,39.33065854,38.69407317,38.01858537,37.35736585,36.76660976,36.28707317,35.95390244,35.79273171,35.82012195,36.034,36.39826829,36.87880488,37.45307317,38.11160976,38.84646341,39.64663415,40.48607317,41.33317073,42.14521951,42.88253659,43.5264878,44.06746341,44.50143902,44.83895122,45.10258537,24.42556779,25.8322915,24.3429705,17.98061929,19.59399969,21.18512886,29.81366967,32.51653796,33.11933389,32.96639133,37.97640623,37.18931544,39.21973064,45.27898232,55.32556115,47.1875489,58.05034538,68.94722602,95.83287407,"Sub-Saharan Africa","Low income"
"SLV","El Salvador",52.02846341,52.72009756,53.36719512,53.9662439,54.51619512,55.01653659,55.47073171,55.87965854,56.24178049,56.55243902,56.80402439,56.9955122,57.12939024,57.21321951,57.23590244,57.18331707,57.06912195,56.92568293,56.79846341,56.76465854,56.90807317,57.27563415,57.88704878,58.73636585,59.79736585,61.02070732,62.31658537,63.5987561,64.80619512,65.87890244,66.77553659,67.50160976,68.07119512,68.49078049,68.78097561,68.9754878,69.11814634,69.2492439,69.39192683,69.55878049,69.75082927,69.95195122,70.14958537,70.34773171,70.54639024,70.75056098,70.9602439,71.17795122,71.40265854,71.63441463,71.86870732,105.42912829,134.62364766,154.85653904,168.01632034,167.55510704,175.99246574,180.44289138,182.68616222,182.48741423,190.54714969,202.39943692,203.14795516,207.35701165,216.45200645,228.25886636,238.0972389,251.79948416,253.52898136,265.77108966,"Latin America & Caribbean","Lower middle income"
"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1195122,79.47317073,80.17317073,80.52439024,80.6195122,80.97317073,81.1195122,81.2195122,81.72195122,81.97560976,82.1804878,82.50609756,82.83170732,82.99554324,83.15937916,83.32321508,2324.35995469,2348.44622011,2163.0067916,2285.38077833,2393.39945343,2166.42375943,2190.39821195,2928.15188896,2875.96642203,3414.69351677,3460.66105687,3514.61263705,3958.48215389,4092.2349322,3568.97717098,3335.09197747,3636.13192917,3876.50520209,3847.19686105,"Europe & Central Asia","High income: nonOECD"
"SOM","Somalia",37.36229268,37.76121951,38.16217073,38.56512195,38.96909756,39.37207317,39.77253659,40.1685122,40.56046341,40.94792683,41.33287805,41.71685366,42.09985366,42.48185366,42.86336585,43.24687805,43.62990244,44.00839024,44.37739024,44.73536585,45.08285366,45.41434146,45.71934146,45.98436585,46.16790244,46.21997561,46.13156098,45.92517073,45.64626829,45.38934146,45.27087805,45.37231707,45.73321951,46.34804878,47.16182927,48.07760976,48.97643902,49.76382927,50.40126829,50.87826829,51.22280488,51.50185366,51.77190244,52.05290244,52.35585366,52.68278049,53.01865854,53.3545122,53.68934146,54.02365854,54.35795122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa","Low income"
"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.48780488,NA,NA,NA,NA,NA,72.03902439,NA,NA,72.13658537,72.18536585,72.28536585,72.43658537,72.58292683,72.63414634,73.15512195,73.38292683,73.63658537,73.68536585,73.93658537,74.58536585,95.12538756,164.42899702,185.9737787,132.20669943,81.41341901,63.7280239,111.70024333,173.45478085,230.85499107,273.01269758,304.75832855,373.16084892,549.47219794,672.1070102,576.42969178,540.11056585,624.33438238,556.32134699,474.76689176,"Europe & Central Asia","Upper middle income"
"SSA","Sub-Saharan Africa (developing only)",40.65303259,41.08668781,41.50729379,41.91563042,42.3148324,42.70914457,43.10315618,43.50093346,43.90384219,44.31304516,44.72909422,45.14713209,45.56304503,45.97254178,46.37300092,46.76307897,47.14131257,47.50691582,47.8584835,48.19415275,48.51197314,48.81326752,49.08512271,49.33329215,49.54595527,49.71428754,49.83712647,49.90725715,49.94149205,49.94856428,49.94538479,49.94426931,49.93954388,49.93609052,49.92986337,49.92668698,49.94181663,49.98201228,50.06977529,50.2199646,50.44736314,50.76270709,51.16239817,51.64414448,52.19805712,52.81049327,53.45717393,54.11165253,54.75405953,55.36355035,55.9264258,38.0683703245895,41.545963360172,42.7794838597422,42.6965419228993,33.9096113679572,32.6178729786879,30.7238547661038,29.5526888279874,42.619897500784,53.1020936255004,59.3764178401668,64.6539721339773,71.7380491100242,77.746706237748,77.6930734074825,88.1071772967636,96.233545656233,95.781428666831,100.5626710512,"",""
"SSD","South Sudan",32.10465854,32.52912195,32.95458537,33.38056098,33.80704878,34.22802439,34.639,35.0374878,35.42346341,35.80390244,36.18782927,36.58119512,36.98153659,37.38534146,37.77365854,38.1225122,38.41943902,38.66292683,38.861,39.03412195,39.2077561,39.41339024,39.6764878,40.01102439,40.42953659,40.93753659,41.51802439,42.15256098,42.82614634,43.52326829,44.22843902,44.92712195,45.60436585,46.24812195,46.84843902,47.39885366,47.90736585,48.3804878,48.82219512,49.2344878,49.61987805,49.98531707,50.3422439,50.70112195,51.07590244,51.48102439,51.92146341,52.39919512,52.91470732,53.465,54.04556098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.80552562,29.61613972,32.01725487,28.78077532,25.21659927,18.07399793,"Sub-Saharan Africa","Low income"
"SSF","Sub-Saharan Africa (all income levels)",40.64907329,41.08263436,41.50316088,41.9114231,42.31054952,42.70477377,43.09868682,43.49637688,43.89924462,44.3084726,44.72461938,45.14281806,45.55893528,45.96864967,46.36931468,46.75958626,47.13800115,47.50375164,47.85540949,48.19110289,48.50887626,48.81006999,49.08181488,49.32990875,49.54256632,49.71097591,49.83396318,49.90429851,49.93876191,49.94606311,49.94309324,49.94215727,49.93758277,49.93424878,49.92810907,49.92497959,49.9401126,49.98027498,50.06796432,50.21804824,50.44531731,50.76051219,51.16004643,51.64163539,52.19540137,52.80770736,53.45427761,54.10866719,54.75101049,55.36046329,55.9233254,38.0919080404727,41.5699648488165,42.8171940564302,42.7335107622017,33.9572355264241,32.6774550869834,30.7772007498357,29.6245984199062,42.7074844660651,53.2513255641973,59.543864374702,64.8766545561128,72.0189685150177,78.1650704956172,78.2721922883627,88.6093853956589,96.8013073901097,96.4011464189803,101.136081073657,"",""
"SST","Small states",52.41728954,52.87996402,53.31466156,53.71762621,54.09202724,54.44802135,54.79587522,55.14296416,55.49292218,55.84226251,56.17929377,56.49745305,56.79758817,57.09040688,57.39398079,57.73077165,58.10950504,58.52458489,58.95708269,59.38728671,59.79669317,60.27036359,60.53171051,60.84578783,61.12439951,61.37584824,61.701283,61.80888855,61.99784184,62.15267392,62.25655968,62.35550384,62.22877696,62.11362,61.94104547,61.68040254,61.47304753,61.05963957,60.76683295,60.52634352,60.32696266,60.36661106,60.33981061,60.50508071,60.76924542,61.09590001,61.47995423,61.86484623,62.25149538,62.60241873,62.92340971,107.453525452854,113.477845184104,120.58972010396,119.288019491345,120.124538110917,125.888554592867,127.45378454324,135.23857892266,153.217693053024,179.104259047371,198.041350739279,212.623921212481,242.04173441882,275.28825772342,278.659497027343,296.692448273019,324.542476907351,332.109942987772,328.850016970321,"",""
"STP","Sao Tome and Principe",51.03109756,51.59729268,52.146,52.6747561,53.18970732,53.6994878,54.21563415,54.74714634,55.29597561,55.86846341,56.47297561,57.09980488,57.7337561,58.3582439,58.94058537,59.44717073,59.86007317,60.17095122,60.38292683,60.51178049,60.58629268,60.64217073,60.70858537,60.80260976,60.93021951,61.08829268,61.26009756,61.43295122,61.6042439,61.77143902,61.93453659,62.09509756,62.25514634,62.41470732,62.57026829,62.71831707,62.85990244,62.99746341,63.13702439,63.29253659,63.47797561,63.70185366,63.96512195,64.26129268,64.57690244,64.89246341,65.188,65.45004878,65.67209756,65.85368293,66.00326829,57.80807949,68.81281417,54.30511979,37.28371481,45.42669406,46.04314591,52.35917723,59.22183377,78.3403833,79.13032876,80.74372892,68.17573841,65.8904383,74.96285361,94.07371467,85.9657306,108.26740973,109.23335053,109.97556817,"Sub-Saharan Africa","Lower middle income"
"SUR","Suriname",60.047,60.40843902,60.77046341,61.13602439,61.5065122,61.87926829,62.24770732,62.60634146,62.95068293,63.27741463,63.58029268,63.86043902,64.1204878,64.36385366,64.60134146,64.84368293,65.09907317,65.36990244,65.65314634,65.94043902,66.21743902,66.4704878,66.69029268,66.87304878,67.02029268,67.13912195,67.23939024,67.3304878,67.41785366,67.50187805,67.5804878,67.65107317,67.71207317,67.76397561,67.80573171,67.83434146,67.85187805,67.86641463,67.8864878,67.92917073,68.01197561,68.14397561,68.32963415,68.56597561,68.8444878,69.15214634,69.46790244,69.77570732,70.06702439,70.33582927,70.58112195,82.52285153,144.40077367,160.42518152,178.46133489,134.94570431,166.87622577,135.51429714,160.6500803,172.91703117,206.86071527,243.30716049,323.21751208,340.81510626,405.98234322,457.1289873,483.0634112,489.59187209,437.07847225,444.70680834,"Latin America & Caribbean","Upper middle income"
"SVK","Slovak Republic",70.2877561,70.49434146,70.60570732,70.63636585,70.60336585,70.5242439,70.41953659,70.30934146,70.21021951,70.13873171,70.10443902,70.10336585,70.1284878,70.17831707,70.24680488,70.32390244,70.39956098,70.46670732,70.52085366,70.40853659,70.62926829,70.68902439,70.47902439,70.75097561,70.73463415,71.02121951,71.08878049,71.20780488,71.02634146,70.93268293,70.88292683,71.79512195,72.44878049,72.3,72.25365854,72.65365854,72.70487805,72.55121951,72.90243902,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,221.76011866,253.75340994,230.04937417,234.92278561,218.42504127,207.84076041,216.05629639,256.06364326,360.23135179,566.27246145,628.10359501,763.15739653,1082.04655686,1406.44815273,1483.38948926,1377.72639645,1414.96685647,1376.85738833,1454.08433024,"Europe & Central Asia","High income: OECD"
"SVN","Slovenia",68.97804878,68.97804878,68.62195122,68.66341463,68.36585366,69.01219512,69.36585366,68.91707317,68.36097561,68.6097561,68.83414634,69.05853659,69.40487805,70.16097561,70.35853659,70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,784.9498208,811.81992355,797.51202329,856.06937281,879.64645476,831.06947756,882.70386775,1000.16556661,1281.13118323,1435.09407824,1519.54977036,1636.72501781,1880.5104123,2297.77317516,2271.08172589,2083.05919047,2225.15496706,2068.51890034,2084.59097385,"Europe & Central Asia","High income: OECD"
"SWE","Sweden",73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,2291.80606653,2565.39401251,2297.71585358,2336.58556475,2396.25807215,2282.45519024,2267.83358641,2599.50664264,3277.39680083,3666.47386995,3726.56581759,3947.08522993,4525.76574195,4886.12904725,4357.23636704,4694.46341116,5403.33584566,5292.8717179,5680.33351018,"Europe & Central Asia","High income: OECD"
"SWZ","Swaziland",44.53187805,44.81795122,45.10004878,45.38965854,45.7012439,46.05329268,46.45280488,46.90526829,47.41019512,47.96163415,48.54709756,49.15112195,49.7602439,50.36943902,50.97963415,51.59926829,52.23429268,52.88719512,53.5525122,54.22634146,54.90180488,55.5675122,56.20802439,56.80885366,57.37092683,57.90314634,58.39787805,58.83204878,59.16863415,59.34519512,59.29326829,58.97746341,58.38439024,57.52214634,56.39080488,55.0045122,53.4372439,51.78943902,50.15643902,48.66407317,47.43409756,46.52331707,45.95809756,45.74534146,45.86007317,46.24136585,46.77239024,47.34582927,47.8927561,48.3457561,48.66139024,87.46728536,87.96816198,87.27136247,84.40431928,78.70496671,75.3183471,64.22271646,58.31734737,97.23552937,130.0965268,159.04200021,179.61779765,189.69862422,214.47268249,227.1680872,259.58951449,272.69090348,264.94618295,256.1141736,"Sub-Saharan Africa","Lower middle income"
"SXM","Sint Maarten (Dutch part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.54390244,74.53658537,75.58780488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean","High income: nonOECD"
"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.68292683,NA,NA,NA,NA,69.73195122,NA,NA,NA,NA,70.67073171,NA,NA,NA,NA,71.41463415,NA,NA,NA,NA,72.95365854,71.02926829,72.6097561,72.13170732,72.21707317,73.19268293,73.16341463,73.03414634,73.45609756,73.45609756,336.35817265,336.62447726,410.18856167,391.20254404,402.22248859,355.93622067,341.62933852,355.26629866,388.85868166,407.80681364,411.70402801,427.69928872,385.04388314,283.78662551,246.61171994,382.21309452,392.72277093,501.5605599,550.84548375,"Sub-Saharan Africa","High income: nonOECD"
